Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,MTOR_UP.V1_DN,0.4800726462009963,1.1080856621395112,0.23,0.9127355685679248,1.0,16/27,40.52%,MYH11;NTHL1;FANK1;PDE6G;WIF1;KRT15;MYC;DDIT3;MED12L;KLF2;RRM2B;MLLT1;OSMR;TCF3;SYN2;FBXO32
prerank,MTOR_UP.V1_UP,0.49791954449089015,1.1075945373655076,0.40404040404040403,0.8978682874866847,1.0,4/15,16.49%,PTPN14;ALPK2;TFRC;RRM2
prerank,ATF2_UP.V1_DN,0.4724559747185306,1.1037696138876025,0.25252525252525254,0.8996030268740117,1.0,4/22,7.62%,PDE4DIP;LIMCH1;REV3L;SPRR2B
prerank,BRCA1_DN.V1_UP,0.48468322485982046,1.0903620348105465,0.34,0.9627735977287954,1.0,4/26,5.96%,HMGA2;CCKBR;SLC16A4;KCNB2
prerank,ESC_V6.5_UP_LATE.V1_UP,0.45316281468075026,1.0902880711876943,0.33,0.9449840215552354,1.0,11/26,33.69%,FOXA2;SOX17;APOB;PTPN13;CDH2;COL2A1;STX2;ARID3B;IGF2BP2;FOXQ1;NDRG1
prerank,PTEN_DN.V2_DN,0.4635917039598499,1.0862190828793779,0.28,0.947594878542933,1.0,15/27,43.23%,FES;KMT2D;MGA;BARD1;PLAG1;CEBPA;PTEN;RECQL4;BATF3;TRAF2;SPHK1;MAFK;TBX3;H3C4;HNF1A
prerank,PGF_UP.V1_DN,0.45110011983947085,1.0846809670575035,0.28,0.9394231809922017,1.0,14/39,24.57%,PAX2;KMT2D;LTK;PIK3R2;CACNA1C;SRGAP3;NOS2;ADH1B;SPN;CDKN2C;CEBPA;CACNA1H;KHDRBS2;EVPL
prerank,CAMP_UP.V1_DN,0.4532543305691788,1.083755613490417,0.28,0.9290525722163043,1.0,17/40,35.03%,TUBB2B;EZR;PTPRD;DST;PAK3;ZMIZ1;TUBB3;BCR;IL4R;TUBA4A;DNAJA1;TMSB4X;EPB41L3;HSPA8;NDRG1;ARHGAP5;KBTBD11
prerank,RB_P107_DN.V1_UP,0.46010626947115857,1.0771260410987518,0.36,0.9487601452406002,1.0,6/25,16.49%,COL1A1;COL1A2;GSTM2;CCNE1;TEK;RRM2
prerank,SNF5_DN.V1_DN,0.463242792600942,1.0753594089900456,0.32323232323232326,0.9425370183509036,1.0,9/22,38.40%,CDKN2A;PTPRK;CDH10;SMARCB1;MMP13;MALAT1;GRIA3;FLT4;CCR7
prerank,EGFR_UP.V1_UP,0.457024619218743,1.0749031397267843,0.36,0.9290947884462409,1.0,13/30,29.99%,IFIT3;RPS6KA3;PCDH9;KTN1;MAP2K4;TAP1;LHFPL2;EXT1;AOX1;IL4R;CBLB;EPAS1;IGF2BP2
prerank,PRC2_SUZ12_UP.V1_DN,0.45386352564318444,1.0715275106484312,0.37,0.9328717338179083,1.0,18/35,38.57%,CCNE1;CHEK1;EPPK1;MAP2K4;ATP2C2;SRD5A2;SLITRK3;SHPRH;RECQL4;EVPL;CD1D;GNA15;OR6A2;TACR1;ANK1;KBTBD11;PTPRO;ZIC4
prerank,VEGF_A_UP.V1_UP,0.45389949260858503,1.069458314165198,0.3,0.9286850833950522,1.0,8/30,21.41%,IRF5;KMT2D;GLI1;TLL2;HDAC5;TXNIP;DDIT3;CD79A
prerank,PTEN_DN.V1_UP,0.4617632431733715,1.0671087038848155,0.38,0.9267225086865738,1.0,6/21,28.53%,TUBB2B;PGR;TCHH;TXNIP;CCDC102B;GAL3ST1
prerank,JNK_DN.V1_UP,0.44821663897925096,1.063196802522751,0.38,0.931622401451338,1.0,14/34,31.11%,EPHA3;ADAMTS3;FOXA2;CLCN4;TEK;DDIT3;ABL2;SYNE1;CACNA1H;TRIM24;MDM2;KDM5C;TACR1;KCNJ5
prerank,KRAS.DF.V1_DN,0.4456642562515185,1.0549393997105636,0.42,0.9578519565762266,1.0,13/32,32.36%,PTPN14;PAK3;AFDN;KLK2;EPPK1;RNF43;SYNE1;LLGL1;DUSP2;H2BC9;FANCE;ARID3B;TNC
prerank,CSR_EARLY_UP.V1_DN,0.46225086130636084,1.0507306270076258,0.41,0.9661073809328712,1.0,6/23,21.49%,COL1A1;ATF7IP;CDKN1B;LRIG2;TXNIP;SIX1
