Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PRC2_EZH2_UP.V1_DN,0.9625263157894737,1.0000427265950085,0.43661971830985913,1.0,1.0,1/26,3.75%,MST1R
prerank,PDGF_UP.V1_UP,0.9680940386230059,0.9998571642883415,0.45454545454545453,1.0,1.0,2/19,3.25%,CCNE1;CDK6
prerank,CYCLIN_D1_KE_.V1_UP,0.9683009298393912,0.9997072377844249,0.4588235294117647,1.0,1.0,3/35,3.25%,CYP2E1;EPHA2;CDK6
prerank,KRAS.KIDNEY_UP.V1_DN,0.9681208053691275,0.999546398182994,0.47692307692307695,1.0,1.0,4/17,3.33%,SRC;EPHA5;SRD5A3;CSF1R
prerank,ATM_DN.V1_DN,0.968040370058873,0.9988328440731831,0.4925373134328358,1.0,1.0,1/23,3.21%,SRD5A2
prerank,GCNP_SHH_UP_LATE.V1_UP,0.9591593157942498,0.9982944736675512,0.4536082474226804,1.0,1.0,7/45,3.96%,PIK3CA;TOP2A;TOP2B;AURKA;CDK1;RRM1;RRM2
prerank,PKCA_DN.V1_DN,0.9675925925925926,0.998182937657252,0.4927536231884058,1.0,1.0,2/25,3.29%,PTK6;PDGFRB
prerank,CRX_NRL_DN.V1_UP,0.9655751469353484,0.9980612574280309,0.5238095238095238,1.0,1.0,1/19,3.46%,PRKAB1
prerank,AKT_UP.V1_DN,0.9629473684210526,0.9976054050494625,0.5,1.0,1.0,1/26,3.71%,PDGFRA
prerank,HOXA9_DN.V1_UP,0.964150147617039,0.9975893217169862,0.5194805194805194,1.0,1.0,3/30,3.67%,FYN;SRD5A1;JAK2
prerank,RB_P107_DN.V1_UP,0.9625420875420875,0.9966013661534467,0.5131578947368421,1.0,1.0,6/25,3.96%,DHFR;LCK;CCNE1;CDK2;RRM1;RRM2
prerank,SNF5_DN.V1_UP,0.960370994940978,0.9951447319674452,0.573170731707317,1.0,1.0,2/29,4.00%,CSF1R;DLK1
prerank,ESC_J1_UP_LATE.V1_DN,0.9623996620194339,0.9951343308645837,0.5106382978723404,1.0,1.0,2/34,3.79%,LCK;RIOK2
prerank,KRAS.DF.V1_UP,0.9638199411022298,0.9950872141064262,0.5454545454545454,1.0,1.0,2/24,3.67%,AKT3;JAK2
prerank,ESC_V6.5_UP_LATE.V1_DN,0.9624155405405405,0.9939592383982621,0.5882352941176471,1.0,1.0,2/33,3.79%,LCK;RIOK2
prerank,RELA_DN.V1_DN,0.9604709840201849,0.9938995509620712,0.5616438356164384,1.0,1.0,2/23,4.00%,MST1R;DLK1
prerank,MEL18_DN.V1_DN,0.960875052587295,0.9936935651642089,0.5921052631578947,1.0,1.0,3/24,4.00%,PIK3C2B;EPHA3;DLK1
prerank,MTOR_UP.V1_DN,0.9612468407750632,0.9935040221822419,0.5542168674698795,1.0,1.0,1/27,3.87%,RRM2B
